"CountryName","CountryCode","Date","S1_School closing","S1_IsGeneral","S1_Notes","S2_Workplace closing","S2_IsGeneral","S2_Notes","S3_Cancel public events","S3_IsGeneral","S3_Notes","S4_Close public transport","S4_IsGeneral","S4_Notes","S5_Public information campaigns","S5_IsGeneral","S5_Notes","S6_Restrictions on internal movement","S6_IsGeneral","S6_Notes","S7_International travel controls","S7_Notes","S8_Fiscal measures","S8_Notes","S9_Monetary measures","S9_Notes","S10_Emergency investment in health care","S10_Notes","S11_Investment in Vaccines","S11_Notes","ConfirmedCases","ConfirmedDeaths","StringencyIndex","...35"
"Kuwait","KWT",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,0,NA,NA
"Lebanon","LBN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,4,NA,NA
"Liberia","LBR",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Saint Lucia","LCA",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Liechtenstein","LIE",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,NA,NA
"Sri Lanka","LKA",20200321,2,1,"https://www.newsfirst.lk/2020/03/12/schools-closed-till-april-20th-no-tution-classes-till-march-26th/
https://colombogazette.com/2020/03/12/government-schools-to-be-closed-till-april/",2,1,"Sri-Lanka declares 'Work from home' week until 27/03; https://twitter.com/GotabayaR/status/1240544568153485313; https://www.lankabusinessonline.com/sri-lanka-govt-declares-work-from-home-week/",2,NA,NA,0,NA,"Disinfectant scheme for public transport",1,1,"Government announcements",2,1,NA,3,"http://www.caa.lk/index.php?option=com_content&view=category&layout=blog&id=158&Itemid=1694",0,NA,6.25,"'Sri Lanka's central bank slashed its benchmark interest rate by 25 bps to 6.25% at an emergency March meeting, in a bid to support economic activity following the rapid spread of the COVID-19 pandemic.'(https://tradingeconomics.com/sri-lanka/interest-rate)

'The Central Bank of Sri Lanka (CBSL) reduced monetary policy rates by 25 basis points on March 16' (https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#S)",0,NA,0,NA,66,0,81,NA
"Lithuania","LTU",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,NA,NA
"Luxembourg","LUX",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,5,NA,NA
"Latvia","LVA",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,0,NA,NA
"Macao","MAC",20200321,2,1,NA,0,0,NA,2,1,NA,NA,NA,NA,1,1,NA,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA
"Morocco","MAR",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,3,NA,NA
"Monaco","MCO",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA
"Moldova","MDA",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,NA,NA
"Madagascar","MDG",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
"Maldives","MDV",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA
"Mexico","MEX",20200321,2,1,"Under the education ministry’s direction, Mexico’s schools will close for Easter vacations from Friday, March 20 for 30 days (instead of 15 days from 6 to 17 April originally planned). https://uk.reuters.com/article/uk-health-coronavirus-mexico/mexico-braces-for-coronavirus-lasting-all-year-tightens-curbs-idUKKBN211145 ; https://www.am.com.mx/noticias/Vacaciones-de-Semana-Santa-se-adelantan-y-extienden-por-coronavirus-20200314-0021.html",2,1,"Close - Cinemas, Malls, Gyms, Bars, Museums",2,0,"In the Ciudad de Mexico",0,NA,NA,1,1,"Quedate en Casa",1,1,NA,1,NA,0,NA,6.5,"'The Central Bank of Mexico lowered its benchmark interest rate by 50bps to 6.5 percent at an emergency meeting on March 20th, in a bid to support the country's financial markets hit by the Covid-19 crisis.' (https://tradingeconomics.com/mexico/interest-rate)

'Monetary policy rate was lowered by 50bp to 6.5 percent.' (https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#S)",0,NA,0,NA,203,2,67,NA
"Macedonia","MKD",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,NA,NA
"Malta","MLT",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0,NA,NA
"Montenegro","MNE",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA
"Mongolia","MNG",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA
"Mauritania","MRT",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Mauritius","MUS",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA
"Malaysia","MYS",20200321,2,1,NA,2,1,NA,2,1,NA,0,NA,NA,1,1,"Ministry of Health has been issuing updates, guidance and infographics since around the time of the 1st case on 23 Jan 2020 [https://web.archive.org/save/http://www.moh.gov.my/index.php/pages/view/2019-ncov-wuhan-infografik; https://twitter.com/KKMPutrajaya; https://m.facebook.com/kementeriankesihatanmalaysia/]",2,1,NA,3,NA,NA,NA,2.5,"https://web.archive.org/web/20200327002900/https://www.bnm.gov.my/index.php?csrf=&ch=mone&pg=mone_opr_stmt&lang=en&yearfr=2020",NA,NA,0,NA,1030,2,86,NA
"Namibia","NAM",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,7,NA,NA
"New Caledonia","NCL",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA
"Niger","NER",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Nigeria","NGA",20200321,2,0,"https://web.archive.org/web/20200323032921/https://lagosstate.gov.ng/blog/2020/03/20/covid-19-lagos-tertiary-institutions-to-shut-down-immediately-sanwo-olu/

https://web.archive.org/web/20200323024505/https://dailypost.ng/2020/03/20/covid-19-ekiti-shuts-down-schools-institutions/",0,NA,NA,2,0,"https://web.archive.org/web/20200323024505/https://dailypost.ng/2020/03/20/covid-19-ekiti-shuts-down-schools-institutions/

https://web.archive.org/web/20200323040744/https://punchng.com/breaking-coronavirus-lagos-bans-gatherings-of-over-20-after-cases-hit-22/",2,0,"Closure of Mallam Aminu Kano Airport, Kano, Akanu Ibiam Airport, Enugu and the Port Harcourt Airport, Rivers.
https://web.archive.org/web/20200323040155/https://guardian.ng/news/nigeria-shuts-down-airports-over-coronavirus/",1,1,NA,1,NA,NA,1,NA,NA,NA,5,"https://www.cbn.gov.ng/Out/2020/FPRD/CBN%20POLICY%20MEASURES%20IN%20RESPONSE%20TO%20COVID-19%20OUTBREAK%20AND%20SPILLOVERS.pdf",NA,NA,NA,NA,12,0,52,NA
"Nicaragua","NIC",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Netherlands","NLD",20200321,2,1,"Until at least 06/04 all educational institutions close. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2,1,"All restaurants and pubs close until at least 06/04, as well as fitnessclubs, sauna's, sexclubs, and coffeeshops. Rest of population recommended to work from home. /web/20200322224004/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/15/aanvullende-maatregelen-onderwijs-horeca-sport",2,1,"All events >100 people  /web/20200322224611/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/12/nieuwe-maatregelen-tegen-verspreiding-coronavirus-in-nederland",0,NA,NA,1,1,"Try to stay 1.5 meters away from other people https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/16/wat-betekent-afstand-houden-vanwege-het-coronavirus",1,1,NA,3,"All non-EU citizens /web/20200322223635/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/18/nederland-sluit-de-grenzen-voor-mensen-van-buiten-europa",0,NA,0,NA,0,"No number available. Order of millions of masks, first 690.000 arrive. /web/20200322222756/https://www.rijksoverheid.nl/onderwerpen/coronavirus-covid-19/nieuws/2020/03/21/eerste-lading-mondkapjes-miljoenenorder-binnen",0,NA,2994,106,81,NA
"Norway","NOR",20200321,2,1,NA,2,0,NA,2,1,NA,0,NA,NA,1,0,NA,0,NA,NA,2,NA,0,NA,0,NA,0,NA,0,NA,1742,7,55,NA
"Nepal","NPL",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"New Zealand","NZL",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"February 28th- New Zealand's Ministry of Health launches public health campaign- a healthline, TV, online, social media, and radio adverts, and online information. On Facebook the first officially branded Ministry of Health videos and images are dated 28th February.
https://web.archive.org/web/20200330083730/https://www.rnz.co.nz/national/programmes/checkpoint/audio/2018736100/ministry-of-health-launches-public-campaign-on-coronavirus
https://web.archive.org/save/https://www.teaomaori.news/health-ministry-launches-coronavirus-public-awareness-campaign
",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unclear how much for vaccine development. 24th February The Health Research Council of New Zealand (HRC) and Ministry of Health last week announced a $3 million rapid research response fund to support immediate responses to the current disease threat, as well as long-term responses to the virus and other emerging infectious diseases.  https://web.archive.org/web/20200330084929/https://www.hrc.govt.nz/news-and-events/covid-19-research-funding-opportunities-available-now
https://web.archive.org/web/20200330090052/https://www.hrc.govt.nz/news-and-events/government-agencies-launch-rapid-research-response-covid-19-threat 
",53,0,NA,NA
"Oman","OMN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,NA,NA
"Pakistan","PAK",20200321,2,1,NA,0,NA,NA,2,1,NA,0,NA,NA,0,NA,NA,2,0,NA,3,"All international incoming and outgoing flights stopped. Border with Afghanistan reopened to allow food and other essential goods to travel through https://web.archive.org/web/20200324212020/https://www.voanews.com/science-health/coronavirus-outbreak/pakistan-halts-international-flights-counter-coronavirus https://web.archive.org/web/20200324194006/https://www.geo.tv/latest/278438-pakistan-opens-border-with-afghanistan-despite-coronavirus-fears",4e+07,NA,0,NA,50409577,"Rs 8 billion fund set up for the Provincial Disaster Authority in Punjab. New quarantine facility set up at Expo Centre Khi opened. Exact monetary value unknown. https://web.archive.org/web/20200324212736/https://www.geo.tv/latest/278204-coronavirus-updates-march-20-latest-news-on-the-coronavirus-outbreak-from-pakistan-and-around-the-world",0,NA,495,3,52,NA
"Panama","PAN",20200321,2,1,NA,2,1,NA,2,1,NA,1,1,"Not closed but trying to distance passengers - http://elsiglo.com.pa/panama/medidas-para-evitar-contagio-coronavirus-transporte-publico-panama/24153205",1,1,NA,1,1,NA,3,"Entry of non-nationals and non-residents of Panama into the country is restricted",0,NA,0,NA,0,NA,0,NA,200,1,90,NA
"Peru","PER",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,3,NA,NA
"Philippines","PHL",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,18,NA,NA
"Papua New Guinea","PNG",20200321,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,3,NA,0,NA,5,NA,0,NA,0,NA,1,0,29,NA
"Poland","POL",20200321,2,1,NA,0,NA,NA,2,1,NA,0,NA,NA,1,1,NA,1,1,NA,3,NA,0,NA,1,NA,0,NA,0,NA,425,5,67,NA
"Portugal","PRT",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1020,6,NA,NA
"Paraguay","PRY",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,NA,NA
"Palestine","PSE",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,NA,NA
"French Polynesia","PYF",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,NA,NA
"Qatar","QAT",20200321,2,1,"All schools and universities (https://www.aljazeera.com/news/2020/03/qatar-bans-travellers-14-countries-coronavirus-concerns-200309060851684.html)",2,1,"80% government workers ordered to work from home, closure of all shops and bank branches, except food and pharmacy (https://www.aljazeera.com/news/2020/03/coronavirus-cases-qatar-related-migrant-workers-200318191539620.html)",2,0,"Complete closure of mosques (https://english.alarabiya.net/en/News/gulf/2020/03/17/Qatar-closes-mosques-suspends-prayers-due-to-coronavirus.html) including compulsary 5 daily prayers and Friday prayers",2,1,"Lolwah al Khater said, the public transportation, including Doha Metro and Karwa buses, will cease to operate from tonight at 10 pm.(http://web.archive.org/web/20200323111306/http://www.qatar-tribune.com/Latest-News/ArtMID/423/ArticleID/28781/covid-19-qatar-stops-all-incoming-flights-shuts-all-public-transport-services)",1,1,"Informing public about the steps it has taken, screening in place, testing etc. @MOPHQatar has videos, updates and live feeds",2,0,NA,3,"On March 15, Qatar said it would ban inbound flights, except for cargo and transit flights, starting from March 18. The entry ban does not apply to Qatari citizens. https://web.archive.org/web/20200326164646/https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html",0,NA,2.5,"The Qatar Central Bank (QCB) has lowered its policy rates twice in March in line with the US Federal Reserve (to maintain the currency peg). The deposit rate has been reduced by 100bps to 1 percent; the lending rate has been reduced by 175 bps to 2.5 percent; and repo rate has been reduced by 100 bps to 1.5 percent. The QCB will also provide additional liquidity to banks operating in the country.
http://www.qcb.gov.qa/English/pages/interestrates.aspx
https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#Q
",0,NA,0,NA,470,0,90,NA
"Romania","ROU",20200321,2,1,NA,2,1,"Romania closes hopping malls and dental clinics, adding to a nationwide shuttering of restaurants and other gathering venues. https://www.reuters.com/article/health-coronavirus-romania/romania-imposes-curfew-to-slow-coronavirus-spread-idUSL8N2BE0XD",2,1,NA,0,NA,NA,1,1,"Starting on 25/02/2020, an online information campaign was launched on the official Government of Romania Facebook page on the 'Prevention and limitation of eventual infection with coronavirus'. New, updated information has since been provided daily on the facebook page (https://www.facebook.com/guv.ro). 

On the 24/02/2020, this campaign was announced: 'The information campaign of the population regarding the infection with COVID-19 will be extended, as well as the individual and collective prevention measures which should be taken and a daily newscast will be drafted regarding the development at international level and possible additional measures taken by the Romanian authorities' (https://www.nineoclock.ro/2020/02/24/pm-designate-orban-urges-romanians-to-learn-about-coronavirus-from-official-sources-only/)",1,1,NA,3,"Romania decided to close the borders to foreigners, except residents, relatives of Romanian citizens and expatriate workers.. https://www.reuters.com/article/health-coronavirus-romania/romania-imposes-curfew-to-slow-coronavirus-spread-idUSL8N2BE0XD",0,NA,2,NA,0,NA,NA,NA,308,0,81,NA
"Russia","RUS",20200321,2,0,"In Moscow, Mayor Sergei Sobyanin said all state schools, sports schools and further education institutions in the city would be closed from March 21 until April 12. 
Source: https://www.reuters.com/article/us-health-coronavirus-moscow-events/russia-bans-entry-to-foreign-nationals-closes-schools-idUSKBN21329T",0,NA,NA,2,0,NA,0,NA,NA,1,1,NA,2,1,NA,3,NA,0,NA,6,NA,NA,NA,0,NA,253,0,62,NA
"Rwanda","RWA",20200321,2,1,"Link: https://www.newvision.co.ug/new_vision/news/1516513/coronavirus-rwanda-closes-churches-schools",2,1,"Link: https://www.aa.com.tr/en/africa/rwanda-in-lockdown-to-contain-coronavirus/1774850",1,1,"Link: https://www.newvision.co.ug/new_vision/news/1516513/coronavirus-rwanda-closes-churches-schools",2,1,"Motos are not permitted to carry passengers, but may offer delivery services. Other public transport within cities operate only for essential purposes.
Link to the statement: https://twitter.com/PrimatureRwanda/status/1241412264193937412",1,1,"Link: https://uk.reuters.com/article/uk-health-coronavirus-rwanda/rwanda-keeping-coronavirus-at-bay-with-campaign-of-public-handwashing-idUKKBN20Y2SL",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,81,NA
"Saudi Arabia","SAU",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,0,NA,NA
"Sudan","SDN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA
"Senegal","SEN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,0,NA,NA
"Singapore","SGP",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,0,NA,NA
"El Salvador","SLV",20200321,2,1,"
https://www.washingtonpost.com/world/the_americas/el-salvador-nayib-bukele-coronavirus-quarantine/2020/03/12/d920e9a4-6404-11ea-8a8e-5c5336b32760_story.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA
"San Marino","SMR",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,14,NA,NA
"Somalia","SOM",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Serbia","SRB",20200321,2,1,NA,1,1,NA,2,1,NA,0,NA,NA,1,1,NA,2,1,NA,3,NA,0,NA,2,NA,0,NA,NA,NA,135,1,81,NA
"Suriname","SUR",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Slovak Republic","SVK",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,0,NA,NA
"Slovenia","SVN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,NA,NA
"Sweden","SWE",20200321,0,NA,NA,0,NA,NA,2,1,NA,0,NA,NA,1,1,"The Public Health Agency of Sweden released a video on protection against infection on 9/03/2020. Since then, they have regularly updated their website with FAQs about covid-19 (https://www.folkhalsomyndigheten.se/the-public-health-agency-of-sweden/communicable-disease-control/covid-19/) and information available in different languages (https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/skydda-dig-och-andra/information-pa-olika-sprak/)",0,NA,NA,3,"'The decision takes effect on 19 March and will initially apply for 30 days.'
Travel ban for non-essential travel from countries outside the EEA and Switzerland, Swedish citizens, healt care workers and essential travel (i.e. diplomats) are exempt from the ban, implemented after call by European Council and European Commission for 30 days https://web.archive.org/save/https://www.government.se/press-releases/2020/03/temporary-ban-on-travel-to-sweden-due-to-covid-19/",0,NA,NA,NA,0,NA,0,NA,1623,16,43,NA
"Swaziland","SWZ",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Seychelles","SYC",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA
"Syria","SYR",20200321,2,1,"https://www.sana.sy/en/?p=188258 'The precautionary steps, included suspending universities, schools, and institutes as of 14/03/2020 to 02/04/2020, reducing in work hours at administrative public sector establishments to around 40%, suspending handprint sign-in for a month.'",1,1,"'the team called on citizens to show a high level of awareness and responsibility in terms of commitment to “voluntary isolation” procedures that should maintain public safety so that “mandatory isolation” is not enforced in the case of non-compliance.' https://www.sana.sy/en/?p=188591",1,1,"'the team called on citizens to show a high level of awareness and responsibility in terms of commitment to “voluntary isolation” procedures that should maintain public safety so that “mandatory isolation” is not enforced in the case of non-compliance.' https://www.sana.sy/en/?p=188591",0,NA,NA,1,1,NA,1,1,NA,3,"'China, Italy, Iran, South Korea, Spain, Germany, France, America, Japan, Belgium, Norway, Denmark, Sweden and Finland, are prevented from entering Syria for two months,” the Ministry said in a statement.' https://www.sana.sy/en/?p=188537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA
"Chad","TCD",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
"Togo","TGO",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
"Thailand","THA",20200321,2,1,NA,2,0,NA,2,0,NA,0,NA,NA,1,1,NA,1,1,NA,2,"https://ddc.moph.go.th/viralpneumonia/eng/file/situation/situation-no78-210363.pdf",0,NA,1,NA,0,NA,0,NA,366,1,67,NA
"Trinidad and Tobago","TTO",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA
"Tunisia","TUN",20200321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,NA,NA
