"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","EST","Estonia","2015","2015",316,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","EST","Estonia","2016","2016",313,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","EST","Estonia","2017","2017",313,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2000","2000",690723,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2001","2001",682886,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2002","2002",683545,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2005","2005",469672,"B","Break"
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2006","2006",492698,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2007","2007",482522,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2008","2008",494510,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2009","2009",540328,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2010","2010",576793,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2011","2011",784940,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2012","2012",622628,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2013","2013",628708,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2014","2014",675779,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2015","2015",754724,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2016","2016",634879,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IND","India","2017","2017",710761,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2009","2009",141603,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2010","2010",137070,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2011","2011",149826,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2012","2012",203768,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2013","2013",245340,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2014","2014",236610,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2015","2015",249255,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2016","2016",256426,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","IDN","Indonesia","2017","2017",271902,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2000","2000",23853,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2001","2001",24507,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2002","2002",24691,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2003","2003",25829,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2004","2004",25861,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2005","2005",25797,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2006","2006",23940,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2007","2007",24058,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2008","2008",24086,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2009","2009",23899,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2010","2010",24079,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2011","2011",24398,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2012","2012",24530,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2013","2013",24919,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2014","2014",25268,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2015","2015",25355,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2016","2016",25517,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2017","2017",26338,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","ISR","Israel","2018","2018",26505,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2000","2000",18355,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2001","2001",18443,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2002","2002",18438,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2003","2003",18515,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2004","2004",18561,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2005","2005",18752,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2006","2006",17808,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2007","2007",17820,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2008","2008",17818,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2009","2009",17827,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2010","2010",17959,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2011","2011",18015,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2012","2012",18224,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2013","2013",18600,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2014","2014",18799,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2015","2015",18830,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2016","2016",18958,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2017","2017",19212,,
"HOPILICS","Curative (acute) care beds","NOMBRENB","Number","ISR","Israel","2018","2018",19389,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2000","2000",5619,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2001","2001",5500,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2002","2002",5469,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2003","2003",5489,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2004","2004",5430,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2005","2005",5334,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2006","2006",3453,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2007","2007",3453,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2008","2008",3451,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2009","2009",3451,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2010","2010",3451,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2011","2011",3459,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2012","2012",3467,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2013","2013",3425,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2014","2014",3503,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2015","2015",3508,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2016","2016",3567,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2017","2017",3579,,
"HOPILIPS","Psychiatric care beds","NOMBRENB","Number","ISR","Israel","2018","2018",3591,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2000","2000",3954,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2001","2001",4450,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2002","2002",4634,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2003","2003",5581,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2004","2004",5535,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2005","2005",5252,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2006","2006",4249,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2007","2007",4332,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2008","2008",4338,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2009","2009",4205,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2010","2010",4233,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2011","2011",4382,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2012","2012",4269,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2013","2013",4262,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2014","2014",4236,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2015","2015",4142,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2016","2016",4206,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2017","2017",4732,,
"HOPILIMM","Long-term care beds","NOMBRENB","Number","ISR","Israel","2018","2018",4722,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2000","2000",17280,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2001","2001",17481,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2002","2002",17454,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2003","2003",17890,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2004","2004",17879,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2005","2005",18010,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2006","2006",17056,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2007","2007",17056,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2008","2008",17056,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2009","2009",17007,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2010","2010",17125,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2011","2011",17130,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2012","2012",17309,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2013","2013",17472,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2014","2014",17777,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2015","2015",17797,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2016","2016",17894,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2017","2017",17891,,
"HOPITPOH","Beds in publicly owned hospitals","NOMBRENB","Number","ISR","Israel","2018","2018",18009,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2000","2000",3758,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2001","2001",3804,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2002","2002",3815,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2003","2003",4499,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2004","2004",4605,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2005","2005",4683,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2006","2006",4715,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2007","2007",4736,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2008","2008",4758,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2009","2009",4146,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2010","2010",4144,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2011","2011",4388,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2012","2012",4349,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2013","2013",4565,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2014","2014",4603,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2015","2015",4699,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2016","2016",4724,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2017","2017",5006,,
"HOPINROH","Beds in not-for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2018","2018",5249,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2000","2000",2815,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2001","2001",3222,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2002","2002",3422,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2003","2003",3440,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2004","2004",3377,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2005","2005",3104,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2006","2006",2169,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2007","2007",2266,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2008","2008",2272,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2009","2009",2746,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2010","2010",2810,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2011","2011",2880,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2012","2012",2872,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2013","2013",2882,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2014","2014",2888,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2015","2015",2859,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2016","2016",2899,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2017","2017",3441,,
"HOPIFROH","Beds in for-profit privately owned hospitals","NOMBRENB","Number","ISR","Israel","2018","2018",3247,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2000","2000",1671601,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2001","2001",1653436,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2002","2002",1619704,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2003","2003",1596631,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2004","2004",1600660,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2005","2005",1575433,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2006","2006",1553562,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2007","2007",1521656,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2008","2008",1398495,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2009","2009",1373416,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2010","2010",1339492,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2011","2011",1347080,,
"HOPITBED","Total hospital beds","NOMBRENB","Number","RUS","Russia","2012","2012",1332319,,
